branch_id,company_name,branch_display_name,branch_town,postcode,phone,phones_found,website,emails_found,sales,lettings,profile_url,rightmove_company_id,registered_office_address
83134,Bairstow Eves Lettings,"Bairstow Eves Lettings, Barkingside",Barkingside,IG6 2AD,020 3840 3327,020 3840 3327,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Barkingside-83134.html,1500,", 
 , 
31 , 
 High Street, 
Barkingside, 
Ilford, 
IG6 2AD ,"
51174,Bairstow Eves Lettings,"Bairstow Eves Lettings, Basildon",Basildon,SS14 1ET,01268 203572,01268 203572,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Basildon-51174.html,1500,"44 Southernhay,, 
Basildon,, 
SS14 1ET"
3275,Bairstow Eves Lettings,"Bairstow Eves Lettings, Billericay",Billericay,CM12 9AH,01277 674045,01277 674045,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Billericay-3275.html,1500,"125 High Street, 
Billericay, 
CM12 9AH"
51177,Bairstow Eves Lettings,"Bairstow Eves Lettings, Brentwood",Brentwood,CM14 4AB,01277 674553,01277 674553,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Brentwood-51177.html,1500,"2 High Street,, 
Shenfield,, 
Brentwood,, 
CM14 4AB"
51183,Bairstow Eves Lettings,"Bairstow Eves Lettings, Chafford Hundred",Chafford Hundred,RM16 6EW,01375 803698,01375 803698,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Chafford-Hundred-51183.html,1500,"Unit 2, 
Lakeside Business Village, 
Fleming Road,, 
Chafford Hundred,, 
Grays,, 
RM16 6EW"
287063,Bairstow Eves Lettings,"Bairstow Eves Lettings, Chigwell",Chigwell,IG7 6PL,020 3667 2655,020 3667 2655,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Chigwell-287063.html,1500,"110 High Road,, 
Chigwell,, 
IG7 6PL"
83131,Bairstow Eves Lettings,"Bairstow Eves Lettings, Clacton on Sea",Clacton on Sea,CO15 1SB,01255 442115,01255 442115,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Clacton-on-Sea-83131.html,1500,"67-69 , 
Station Road, 
Clacton-On-Sea, 
CO15 1SB"
75091,Bairstow Eves Lettings,"Bairstow Eves Lettings, Hornchurch",Hornchurch,RM11 1RH,01708 206950,01708 206950,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Hornchurch-75091.html,1500,"16 North Street,, 
Hornchurch,, 
RM11 1RH"
75088,Bairstow Eves Lettings,"Bairstow Eves Lettings, Romford",Romford,RM1 1TE,01708 205752,01708 205752,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Romford-75088.html,1500,"132 South Street,, 
Romford,, 
RM1 1TE"
3274,Bairstow Eves Lettings,"Bairstow Eves Lettings, Southend-on-Sea",Southend-on-Sea,SS1 2PQ,01702 967944,01702 967944,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Southend-on-Sea-3274.html,1500,"373 , 
Southchurch Road, 
Southend-On-Sea, 
SS1 2PQ ,"
30485,Bairstow Eves Lettings,"Bairstow Eves Lettings, Woodford Green",Woodford Green,IG8 0XG,020 3835 3703,020 3835 3703,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bairstow-Eves-Lettings/Woodford-Green-30485.html,1500,"411-413 High Road,, 
Woodford Green,, 
IG8 0XG"
11302,Baker Estates,"Baker Estates, Hainault",Hainault,IG6 3AG,020 3870 9080,020 3870 9080; 020 3893 2141,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Baker-Estates/Hainault-11302.html,28390,"223 New North Road,, 
Hainault,, 
Ilford,, 
IG6 3AG"
211859,Baker Estates Essex Limited,"Baker Estates Essex Limited, Wickham Bishops",Wickham Bishops,CM8 3NN,01376 319271,01376 297260; 01376 319271,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Baker-Estates-Essex-Limited/Wickham-Bishops-211859.html,64604,"34 The Street,, 
Wickham Bishops,, 
Essex,, 
CM8 3NN"
7410,Balch Estate Agents,"Balch Estate Agents, Chelmsford",Chelmsford,CM1 7FA,01245 945488,01245 945488; 01245 945870,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balch-Estate-Agents/Chelmsford-7410.html,2447,"The Millars, 
Hospital Approach, 
Broomfield, 
Chelmsford, 
CM1 7FA"
63821,Balgores,"Balgores, Basildon",Basildon,SS14 1EL,01268 203650,01268 203650,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Basildon-63821.html,3000,"28 Southernhay,, 
Basildon,, 
SS14 1EL"
8980,Balgores,"Balgores, Basildon",Basildon,SS14 1EL,01268 203653,01268 203653,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Basildon-8980.html,3000,"28 Southernhay,, 
Basildon,, 
SS14 1EL"
83926,Balgores,"Balgores, Chelmsford",Chelmsford,CM1 1EH,01245 492424,01245 492424,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Chelmsford-83926.html,3000,"2 Tindal Square,, 
Chelmsford,, 
CM1 1EH"
58204,Balgores,"Balgores, Chelmsford",Chelmsford,CM1 1EH,01245 945679,01245 945679,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Chelmsford-58204.html,3000,"2 Tindal Square,, 
Chelmsford,, 
CM1 1EH"
10596,Balgores,"Balgores, Dagenham - Lettings",Dagenham - Lettings,RM9 5AQ,020 3872 4802,020 3872 4802,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Dagenham---Lettings-10596.html,3000,"293 Heathway,, 
Dagenham,, 
RM9 5AQ"
202601,Balgores,"Balgores, Dagenham - Sales",Dagenham - Sales,RM9 5AQ,020 3840 3906,020 3840 3906,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Dagenham---Sales-202601.html,3000,"293 Heathway,, 
Dagenham,, 
RM9 5AQ"
5974,Balgores,"Balgores, Hornchurch",Hornchurch,RM11 1RL,01708 204755,01708 204755,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Hornchurch-5974.html,3000,"1 North Street,, 
Hornchurch,, 
RM11 1RL"
83920,Balgores,"Balgores, Hornchurch Lettings",Hornchurch Lettings,RM11 1RL,01708 478333,01708 478333,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Hornchurch-Lettings-83920.html,3000,"1 North Street,, 
Hornchurch,, 
RM11 1RL"
21449,Balgores,"Balgores, Romford",Romford,RM1 2HU,01708 204467,01708 204467,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Romford-21449.html,3000,"5-6 Station Chambers,, 
Victoria Road,, 
Romford,, 
RM1 2HU"
83923,Balgores,"Balgores, Romford Lettings",Romford Lettings,RM1 2HS,01708 961681,01708 961681,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Romford-Lettings-83923.html,3000,"5-6 Station Chambers,, 
Victoria Road,, 
Romford,, 
RM1 2HS"
105853,Balgores,"Balgores, South Woodham Ferrers",South Woodham Ferrers,CM3 5XQ,01245 945629,01245 945629,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores/South-Woodham-Ferrers-105853.html,3000,"5-7 Baron Road,, 
South Woodham Ferrers,, 
CM3 5XQ"
147518,Balgores,"Balgores, South Woodham Ferrers",South Woodham Ferrers,CM3 5XQ,01245 945809,01245 945809,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/South-Woodham-Ferrers-147518.html,3000,"5-7 Baron Road,, 
South Woodham Ferrers,, 
CM3 5XQ"
94477,Balgores,"Balgores, Upminster",Upminster,RM14 2SU,01708 204921,01708 204921,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Upminster-94477.html,3000,"63 Station Road,, 
Upminster,, 
RM14 2SU"
95722,Balgores,"Balgores, Upminster- Lettings",Upminster- Lettings,RM14 2SU,01708 205230,01708 205230,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Upminster--Lettings-95722.html,3000,"63 Station Road,, 
Upminster,, 
RM14 2SU"
230621,Balgores,"Balgores, Wickford",Wickford,SS12 9AZ,01268 437915,01268 437915,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores/Wickford-230621.html,3000,"10 High Street,, 
Wickford,, 
SS12 9AZ"
21320,Balgores Hayes,"Balgores Hayes, Brentwood",Brentwood,CM14 4DB,01277 674667,01277 674667,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores-Hayes/Brentwood-21320.html,3000,"7 St. Thomas Road,, 
Brentwood,, 
CM14 4DB"
83932,Balgores Hayes,"Balgores Hayes, Brentwood Lettings",Brentwood Lettings,CM14 4DB,01277 210506,01277 210506,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores-Hayes/Brentwood-Lettings-83932.html,3000,"7 St. Thomas Road,, 
Brentwood,, 
CM14 4DB"
150569,Balgores Hayes,"Balgores Hayes, Ongar",Ongar,CM5 9JH,01277 674641,01277 674641,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Balgores-Hayes/Ongar-150569.html,3000,"134 High St, , 
Ongar, , 
CM5 9JH"
1457,Balgores Property Services - Incorporating Ashtons,"Balgores Property Services - Incorporating Ashtons, Chadwell Heath",Chadwell Heath,RM6 6PX,020 3834 8678,020 3834 8678; 020 3909 6750,https://www.ashtonestateagents.co.uk,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Balgores-Property-Services---Incorporating-Ashtons/Chadwell-Heath-1457.html,3000,"1 High Road, , 
Chadwell Heath, , 
Romford, RM6 6PX"
10135,Barnett Richards,"Barnett Richards, Ilford, Essex","Ilford, Essex",,020 8554 4400,020 8554 4400,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Barnett-Richards/Ilford-Essex-10135.html,3500,"Farmview Court,, 
Newbury Park,, 
Essex"
12577,Barrett Estate & Letting Agents,"Barrett Estate & Letting Agents, Rayleigh",Rayleigh,SS6 7QA,01268 203561,01268 203561; 01269 503943,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Barrett-Estate-and-Letting-Agents/Rayleigh-12577.html,4528,"155 High Street,, 
Rayleigh,, 
SS6 7QA"
96175,Barringtons Property,"Barringtons Property, Ingatestone",Ingatestone,CM4 9DW,01277 674254,01277 674254,https://barringtonsproperty.co.uk,enquiries@barringtonsproperty.co.uk,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Barringtons-Property/Ingatestone-96175.html,34489,"90 High Street,, 
Ingatestone,, 
CM4 9DW"
10065,Bartlett Hammond,"Bartlett Hammond, Braintree",Braintree,CM7 2QH,01376 315796,01376 315796,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Bartlett-Hammond/Braintree-10065.html,3457,"34 Rayne Road,, 
Bocking,, 
Braintree,, 
CM7 2QH"
10254,Bartlett Hammond,"Bartlett Hammond, Braintree",Braintree,CM7 2QH,01376 315790,01376 315790,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bartlett-Hammond/Braintree-10254.html,3457,"34 Rayne Road,, 
Bocking,, 
Braintree,, 
CM7 2QH"
235436,Bear Estate Agents,"Bear Estate Agents, Basildon",Basildon,SS16 4HA,01268 437394,01268 437394,https://www.bearestateagents.co.uk,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Bear-Estate-Agents/Basildon-235436.html,72161,"351 Clay Hill Road,, 
Vange,, 
Basildon,, 
SS16 4HA"
249701,Bear Estate Agents,"Bear Estate Agents, Hockley",Hockley,SS5 4QY,01702 967334,01702 967334,https://www.bearestateagents.co.uk,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Bear-Estate-Agents/Hockley-249701.html,77012,"11 Main Road,, 
Hockley,, 
SS5 4QY"
232961,Bear Estate Agents,"Bear Estate Agents, Leigh-on-Sea",Leigh-on-Sea,SS9 2UH,01702 967608,01702 967608,https://www.bearestateagents.co.uk,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Bear-Estate-Agents/Leigh-on-Sea-232961.html,71087,"1336 London Road,, 
Leigh-On-Sea, Essex, SS9 2UH"
135017,Bear Estate Agents,"Bear Estate Agents, Southend-on-Sea",Southend-on-Sea,SS1 2SJ,01702 967452,01702 967452,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Bear-Estate-Agents/Southend-on-Sea-135017.html,42452,"204 Woodgrange Drive,, 
Southend-On-Sea,, 
SS1 2SJ"
295709,Bear Estate Agents,"Bear Estate Agents, Westcliff-On-Sea",Westcliff-On-Sea,SS0 9SY,01702 655768,01702 655768,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bear-Estate-Agents/Westcliff-On-Sea-295709.html,42452,"797 London Road,, 
Westcliff-On-Sea,, 
SS0 9SY"
168536,Beaulieu Estates Limited,"Beaulieu Estates Limited, Chelmsford",Chelmsford,CM1 6AU,01245 945856,01245 945856; 01245 945857,https://epg.co.uk,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beaulieu-Estates-Limited/Chelmsford-168536.html,53036,"5 Beaulieu Square, 
&#8203;Centenary Way, 
Chelmsford, 
Essex, 
CM1 6AU"
32157,Belhus Properties,"Belhus Properties, Colchester",Colchester,,01206 586088,01206 586088,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Belhus-Properties/Colchester-32157.html,38873,"Park Lane Business Centre, Park Lane Langham"
97372,Belhus Properties,"Belhus Properties, Colchester",Colchester,CO4 5WR,01206 586089,01206 586089,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Belhus-Properties/Colchester-97372.html,38873,"Park Lane Business Centre, 
Park Lane, 
Langham, 
CO4 5WR"
168764,Bell and Co Estate Agents Limited,"Bell and Co Estate Agents Limited, Braintree",Braintree,CM7 4RB,01270 433737,01270 433737; 01279 976196,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bell-and-Co-Estate-Agents-Limited/Braintree-168764.html,53114,"The Old Bakery, 
High Street, 
Great Bardfield , 
CM7 4RB"
12507,Belle Vue Property Services,"Belle Vue Property Services, Southend-on-sea",Southend-on-sea,SS1 2PH,01702 967656,01702 904794; 01702 967656,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Belle-Vue-Property-Services/Southend-on-sea-12507.html,4485,"501 Southchurch Road,, 
Southend-On-Sea,, 
SS1 2PH"
176486,Belvoir,"Belvoir, Basildon",Basildon,SS14 3JJ,01260 541810,01260 541810; 01268 437795,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Belvoir/Basildon-176486.html,6236,"4, 1 The Capricorn Centre,, 
Cranes Farm Road,, 
Basildon,, 
Essex,, 
SS14 3JJ"
7940,Belvoir,"Belvoir, Chelmsford",Chelmsford,CM1 1HL,01245 347444,01245 347444,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Belvoir/Chelmsford-7940.html,6236,"19 Duke Street,, 
Chelmsford,, 
CM1 1HL"
237119,Belvoir,"Belvoir, Colchester",Colchester,CO1 1LS,01206 489563,01206 489563,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Belvoir/Colchester-237119.html,6236,"1 Montrose House  Eld Lane,, 
Colchester,, 
CO1 1LS"
79539,Belvoir,"Belvoir, Colchester",Colchester,CO1 1LS,01206 487866,01206 487866,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Belvoir/Colchester-79539.html,6236,"1 Montrose House Eld Lane,, 
Colchester,, 
CO1 1LS"
4775,Belvoir,"Belvoir, Harlow",Harlow,CM17 9FH,01279 426888,01279 426888,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Belvoir/Harlow-4775.html,6236,"7b Pitchway,, 
Harlow,, 
Essex,, 
CM17 9FH"
61311,Bennett Phillips Luton,"Bennett Phillips Luton, Essex",Essex,IG10 1DN,020 3834 8695,020 3834 8695; 020 3840 3392,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Bennett-Phillips-Luton/Essex-61311.html,19629,"Fourth Floor, 
Islandbridge House, 
188 High Road, Loughton, , 
Essex, , 
IG10 1DN"
10286,Beresfords,"Beresfords, Billericay",Billericay,CM12 9AH,01277 674326,01277 674326,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Billericay-10286.html,3582,"129 High Street,, 
Billericay,, 
CM12 9AH"
10287,Beresfords,"Beresfords, Braintree",Braintree,CM7 1JP,01376 312337,01376 312337,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Braintree-10287.html,3582,"74A High Street,, 
Braintree,, 
CM7 1JP"
10288,Beresfords,"Beresfords, Chelmsford",Chelmsford,CM1 1HL,01245 945593,01245 945593,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Chelmsford-10288.html,3582,"10 Duke Street,, 
Chelmsford,, 
CM1 1HL,,"
54671,Beresfords,"Beresfords, Colchester",Colchester,CO1 1PG,01206 586080,01206 586080,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Colchester-54671.html,3582,"145 High Street, 
Colchester, 
CO1 1PG"
10297,Beresfords,"Beresfords, Country and Village",Country and Village,CM2 5LB,01245 945729,01245 945729,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Country-and-Village-10297.html,3582,"10 Springfield Lyons Approach, 
Springfield, 
Chelmsford, 
CM2 5LB,"
9315,Beresfords,"Beresfords, Dunmow",Dunmow,CM6 1AB,01371 701975,01371 701975,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Dunmow-9315.html,3582,"27 High Street,, 
Dunmow,, 
CM6 1AB"
198050,Beresfords,"Beresfords, Harold Wood",Harold Wood,RM3 0HJ,01706 335901,01706 335901,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Harold-Wood-198050.html,3582,"2 Queens Park Road,, 
Harold Wood,, 
Romford,, 
RM3 0HJ"
10293,Beresfords,"Beresfords, Ingatestone",Ingatestone,CM4 0BA,01277 674283,01277 674283,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Ingatestone-10293.html,3582,"122 High Street,, 
Ingatestone,, 
CM4 0BA"
11791,Beresfords,"Beresfords, Land & New Homes",Land & New Homes,CM2 5LB,01245 945975,01245 945975,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Land-and-New-Homes-11791.html,3582,"10 Springfield Lyons Approach,, 
Springfield,, 
Chelmsford,, 
CM2 5LB"
135293,Beresfords,"Beresfords, Maldon",Maldon,CM9 5PB,01621 738569,01621 738569,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Maldon-135293.html,3582,"7 High Street,, 
Maldon,, 
CM9 5PB"
10295,Beresfords,"Beresfords, Shenfield",Shenfield,CM15 8PA,01277 674308,01277 674308,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Shenfield-10295.html,3582,"226 Hutton Road , 
Shenfield , 
Brentwood , 
Essex , 
CM15 8PA"
156164,Beresfords,"Beresfords, Witham",Witham,CM8 2AF,01376 315792,01376 315792,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Witham-156164.html,3582,"29 Newland Street,, 
Witham,, 
CM8 2AF"
10296,Beresfords,"Beresfords, Writtle",Writtle,CM1 3DZ,01245 945554,01245 945554,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/Writtle-10296.html,3582,"1 St. Johns Green,, 
Writtle,, 
Chelmsford, , 
CM1 3DZ"
10290,Beresfords,"Beresfords, at Brentwood",at Brentwood,CM14 4RR,01277 674353,01277 674353,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/at-Brentwood-10290.html,3582,"77 - 79 High Street, 
Brentwood, 
CM14 4RR"
10291,Beresfords,"Beresfords, at Gidea Park",at Gidea Park,RM2 5EL,01708 961741,01708 961741,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/at-Gidea-Park-10291.html,3582,"85 , 
Main Road,, 
Gidea Park,, 
Romford,, 
RM2 5EL"
10292,Beresfords,"Beresfords, at Hornchurch",at Hornchurch,RM11 3YD,01708 973553,01708 973553,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/at-Hornchurch-10292.html,3582,"135 , 
High Street, 
Hornchurch, 
RM11 3YD"
10294,Beresfords,"Beresfords, at Upminster",at Upminster,RM14 2UB,01708 209955,01708 209955,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Beresfords/at-Upminster-10294.html,3582,"16 Station Road,, 
Upminster,, 
RM14 2UB"
61045,Beresfords Lettings,"Beresfords Lettings, Billericay",Billericay,CM12 9AH,01277 674314,01277 674314,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/Billericay-61045.html,3582,"129 High Street,, 
Billericay,, 
CM12 9AH"
61225,Beresfords Lettings,"Beresfords Lettings, Braintree",Braintree,CM7 1JP,01376 319174,01376 319174,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/Braintree-61225.html,3582,"74A High Street,, 
Braintree,, 
CM7 1JP"
61222,Beresfords Lettings,"Beresfords Lettings, Chelmsford",Chelmsford,CM1 1HL,01245 945572,01245 945572,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/Chelmsford-61222.html,3582,"10 Duke Street,, 
Chelmsford,, 
CM1 1HL"
54845,Beresfords Lettings,"Beresfords Lettings, Colchester",Colchester,CO1 1PG,01206 586081,01206 586081,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/Colchester-54845.html,3582,"145 High Street, 
Colchester, 
CO1 1PG"
99307,Beresfords Lettings,"Beresfords Lettings, Dunmow",Dunmow,CM6 1AB,01371 708252,01371 708252,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/Dunmow-99307.html,3582,"27 High Street,, 
Dunmow,, 
CM6 1AB"
61219,Beresfords Lettings,"Beresfords Lettings, In Havering",In Havering,RM14 2UB,01708 205634,01708 205634,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/In-Havering-61219.html,3582,"16 , 
Station Road, 
Upminster, 
RM14 2UB ,"
135290,Beresfords Lettings,"Beresfords Lettings, Maldon",Maldon,CM9 5PB,01621 731798,01621 731798,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/Maldon-135290.html,3582,"7 High Street,, 
Maldon,, 
CM9 5PB"
156167,Beresfords Lettings,"Beresfords Lettings, Witham",Witham,CM8 2AF,01376 315816,01376 315816,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/Witham-156167.html,3582,"29 Newland Street,, 
Witham,, 
CM8 2AF"
61216,Beresfords Lettings,"Beresfords Lettings, at Brentwood",at Brentwood,CM14 4RR,01277 674355,01277 674355,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Beresfords-Lettings/at-Brentwood-61216.html,3582,"77-79 High Street, Brentwood, , 
Essex, , 
CM14 4RR"
83745,Bettermove,Bettermove,,LS1 4DJ,0113 465 5176,0113 465 5176,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Bettermove-83745.html,36709,"20-22 Bridge End, Leeds,, 
LS1 4DJ"
299507,Billericay Business Hub,"Billericay Business Hub, Billericay",Billericay,CM12 9BQ,01277 674703,01277 674703,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Billericay-Business-Hub/Billericay-299507.html,98702,"8-10 Chantry House,, 
High Street,, 
Billericay,, 
CM12 9BQ"
249647,Binks and Brown,"Binks and Brown, Corringham",Corringham,,01375 803708,01375 801576; 01375 803708,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Binks-and-Brown/Corringham-249647.html,76994,Corringham
